model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5074836.271024892,362.0534777843821,5016346.209104514,357.8806278236837
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5121198.127613667,365.3610665454904,4844235.979667477,345.60178693068235
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4946571.10109326,352.9026700790187,5499676.33338991,392.36279494592367
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4994867.923524408,356.3483048922972,5370418.245320084,383.1411495926265
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5061724.814595266,361.1180686114265,5065617.727918461,361.39580029223424
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",5065457.736716446,361.38438605776224,5145537.247942673,367.0974896911281
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",5140145.982407422,366.71286123565625,4872857.706642684,347.64374360438524
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4985915.677665125,355.7096258149366,5412244.466217448,386.12515300273265
all features,11,10,0.75,0.01,50,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",5133124.288066295,366.2119132798258,5128884.035727071,365.9094014303569
all features,11,10,0.75,0.01,50,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",5260278.352715776,375.2834515250326,4705586.872402027,335.71015914285266
all features,11,10,0.75,0.01,50,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",5274540.535324477,376.3009568273727,4874087.574529813,347.7314859318161
all features,11,10,0.75,0.01,50,"['image_emotions_angry', 'image_emotions_happy']",5378195.603551536,383.6960087930602,5514726.996789646,393.43655274535234
all features,11,10,0.75,0.01,50,['image_emotions_angry'],5420342.304813912,386.702876198085,5456195.493823046,389.2607462607178
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5029283.620356449,358.80362011094894,5217194.862637779,372.2097509000709
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5165116.092901072,368.4943010421982,4807022.012184089,342.94683500120965
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5086677.036254162,362.8982321768267,4967980.604364276,354.4300858818032
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5047369.808591199,360.09394101994883,5249637.989850756,374.52433730450815
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5197052.781564979,370.77275665774243,4722030.636386836,336.88330476186655
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5062603.799917551,361.1807779631886,5160277.114920226,368.1490743760906
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5155378.081064451,367.79956315039965,4764442.345493303,339.9090785919402
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",5100251.002807185,363.8666381579045,5046991.690724665,360.06696499919076
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",5153002.485576439,367.63008130659034,4953101.660722881,353.36857906593167
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",5024656.731922785,358.47352452573904,5186843.620270506,370.0444056027479
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",5108133.137927925,364.42897244425853,5012310.57426861,357.59271397792105
all features,11,10,0.75,0.01,100,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",5340730.599430593,381.0231471847674,4256180.557044479,303.6482145354052
all features,11,10,0.75,0.01,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",5139085.845917782,366.63722803637614,5152245.874065225,367.57610245597584
all features,11,10,0.75,0.01,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",5269364.75912539,375.93170200356457,4989571.546121684,355.9704460302757
all features,11,10,0.75,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",5136816.782300816,366.47534648395504,5209840.408122876,371.6850628722953
all features,11,10,0.75,0.01,100,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",5364101.19654057,382.6904730864671,4634664.828637744,330.65037568874544
all features,11,10,0.75,0.01,100,"['image_emotions_angry', 'image_emotions_happy']",5329146.593688162,380.19671075574064,5493838.452157103,391.9463036365788
all features,11,10,0.75,0.01,100,['image_emotions_angry'],5238250.6919331355,373.71193457987624,5960804.525418867,425.261012092699
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3860815.4997316655,275.44172937019675,3815849.283472627,272.2337096213937
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3695830.384899202,263.67121473334015,4508504.006735554,321.649698250023
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3724371.4069645978,265.7074136856682,4192801.344305098,299.12655843340553
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3732306.2994747786,266.27351183657,4262692.110352401,304.1127675564302
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3935549.811576104,280.77349104053667,3582061.269325335,255.5545974164128
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3758454.393849042,268.1389924156556,4370923.219080132,311.8342874689181
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3947435.907493878,281.6214794552328,3433890.5057754894,244.98366716680397
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4023076.8172804858,287.017920441394,3131939.299634285,223.44159596170996
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3888693.255707944,277.4306090039425,3747676.9587800144,267.37009906817644
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3827199.1140532154,273.0434393179807,3808548.2743221684,271.7128345402898
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3799313.8974934365,271.0540274246587,4172993.522873369,297.71341123935014
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3726614.4445734983,265.86743846750016,4439857.4861923745,316.7522571951541
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3881494.78178766,276.9170490823231,4046345.8140225746,288.677997879385
all features,11,10,0.75,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3972181.416530294,283.3868955450744,4338563.594752352,309.5256584015013
all features,11,10,0.75,0.05,5,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4046208.0986300637,288.66817286550463,3986574.8849204383,284.41376715427
all features,11,10,0.75,0.05,5,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4614065.67124894,329.1807723018093,4195920.83764209,299.34911209844336
all features,11,10,0.75,0.05,5,"['image_emotions_angry', 'image_emotions_happy']",5284793.281439724,377.0324173493723,5231249.203448851,373.21242816823576
all features,11,10,0.75,0.05,5,['image_emotions_angry'],5330750.016467279,380.31110356814577,5167030.573538514,368.63088562067884
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3827385.470010673,273.05673449025824,3767629.9227946703,268.79360115332923
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3913382.060801456,279.1919796707132,3563809.6343928683,254.25247306211986
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3839214.7892182535,273.9006722904547,3972758.8474170323,283.42809113239167
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3864015.3959346204,275.67001920792876,3707209.4890958746,264.4830328942528
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3904129.798423756,278.5318965483579,3602261.4318751753,256.99573535907643
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3956797.115948627,282.28933510540566,3498795.7118764264,249.61419204291204
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3885490.082706867,277.20208538996775,3628469.5140139684,258.86549563855283
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3904332.2515100194,278.5463401362995,3512982.9545943295,250.62635091698556
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3818605.799359051,272.43036742668016,4178666.694429739,298.1181516846288
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3830933.1277142777,273.3098346379245,4016055.6956949867,286.5170133476044
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3882073.121465239,276.9583095054039,3803143.230431768,271.3272230971641
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3952351.2276252536,281.97215259086653,3562819.108981896,254.1818061182573
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3938045.2723073056,280.95152441701515,3596328.838147713,256.5724869867943
all features,11,10,0.75,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3875356.7926525474,276.479147208393,4693798.748867444,334.8691603609578
all features,11,10,0.75,0.05,10,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3997050.888521326,285.16115551015423,4208784.896901434,300.2668712426864
all features,11,10,0.75,0.05,10,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4274145.401386196,304.92987842058517,4182080.1337046535,298.36167630191443
all features,11,10,0.75,0.05,10,"['image_emotions_angry', 'image_emotions_happy']",5182494.64399289,369.73413707347476,5536981.124362904,395.0242264854803
all features,11,10,0.75,0.05,10,['image_emotions_happy'],5369986.917509049,383.11037742073563,5058350.824565349,360.87735841722457
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3866667.0546515,275.85919619986936,3786871.1931020655,270.16632895374255
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3893142.035649898,277.74799781490344,3638403.554820086,259.5742188032473
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3868493.8730934253,275.9895267041175,3776050.1573641943,269.39432500861153
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3888565.113055055,277.42146693695685,3663245.351476698,261.34650433003185
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3805359.3780293427,271.4853294679187,3969119.098324153,283.16842091901685
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3937484.4300872465,280.9115123130936,3669253.5428431015,261.77514605623304
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3862741.590594074,275.5791422556617,3923884.9084790745,279.9412831605681
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3843845.3019245286,274.23102644174105,3955543.463127312,282.1998958920694
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3829676.089280814,273.2201538852384,4028398.2629157617,287.39756774353305
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3747683.863010212,267.370591635901,4449551.843307574,317.4438806330336
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3892540.711958752,277.70509764590753,3648709.416342777,260.30946873183285
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3800366.6485305117,271.1291337244206,4206022.878511784,300.06982087292636
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4017893.3175044176,286.648114595295,3779540.986508045,269.6433708426807
all features,11,10,0.75,0.05,20,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4029440.509585673,287.47192463140055,3983769.1899083075,284.2136007681062
all features,11,10,0.75,0.05,20,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4093752.3497698726,292.0601170691244,3979384.527269899,283.90078627077725
all features,11,10,0.75,0.05,20,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4130331.4961191146,294.66977902526315,4567656.2462304,325.86978987152446
all features,11,10,0.75,0.05,20,"['image_emotions_angry', 'image_emotions_happy']",5325217.411809685,379.91639157144056,5118115.784616362,365.1411632929914
all features,11,10,0.75,0.05,20,['image_emotions_angry'],5483664.462842176,391.22046185219614,4613517.271611547,329.14164788767454
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3881343.3776512654,276.9062474739154,3631195.6692278245,259.0599874257642
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3786950.0166736497,270.17195245501415,4098287.7658754773,292.3836867542409
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3848308.973147609,274.5494776397096,3739269.689994912,266.77030022940534
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3948922.3719922574,281.7275281260666,3296902.6841636435,235.210560295977
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3792492.695023937,270.56738313805306,4216561.307279611,300.8216628205296
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3805470.3863222743,271.4932491201739,3963255.8648624853,282.75012090843745
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3888022.3680274314,277.3827459390159,3681277.650091738,262.6329805979062
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3964925.2136379494,282.86921707184325,3491147.060294385,249.06851514660505
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3817770.065257246,272.3707437419144,3932631.9812799194,280.5653245993157
all features,11,10,0.75,0.05,30,"['title_sentiment', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3897300.8279179586,278.0446980676054,3758549.04232975,268.14574491165297
