model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
text features,7,50,0.5,0.05,10,['title_capitals_ratio'],4405977.627245128,314.33517019892327,4262599.843888836,304.106185000416
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2482193.7062828094,177.08686860013736,2406424.105885172,171.68124645407406
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2421102.1085635475,172.72841756124382,2917942.436749227,208.17444165274233
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2621129.8286212864,186.99897287229416,2731079.6796315396,194.84311282365013
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2772659.3712315094,197.80952812160237,2544988.939716452,181.56686193169384
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",2835225.9244815614,202.27320674833928,3530772.42850695,251.89550336921198
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",3024660.9015134512,215.78804517573727,2649333.3110514474,189.01109077209156
text features,7,50,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3755092.5154624195,267.8991463010697,4707002.465533377,335.81115164565693
text features,7,50,0.5,0.05,20,"['title_capitals_ratio', 'title_non_letter_ratio']",4085483.4032921037,291.47018654328997,4589467.145458417,327.42584242127765
text features,7,50,0.5,0.05,20,['title_capitals_ratio'],4429098.377639926,315.9846713143022,4124104.3157893927,294.22551399388885
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2532414.622151924,180.66977379685176,2572561.7684431016,183.5339871746961
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2448815.754649296,174.70558912138253,3087766.216500292,220.29016062094166
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2702626.515941573,192.81318194159624,2520892.7693471485,179.84777153792052
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2676287.6201811177,190.934089040507,2754899.0120622227,196.5424527992607
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2919416.5892379875,208.2796119492478,3013274.6315397155,214.9757157875912
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_word_count']",3256318.57088812,232.31517243132947,3195476.288434743,227.9745082636289
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio', 'title_word_count']",4081971.262730843,291.21962029114655,4436677.221790707,316.52536794683056
text features,7,50,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio']",3924542.3143633963,279.9881843952135,4321752.283105163,308.3262908706248
text features,7,50,0.5,0.05,30,['title_capitals_ratio'],4325974.092554463,308.6274869510558,4762319.028685729,339.7575950378777
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2440006.979717528,174.07714567439373,2629374.6513817087,187.58718234245384
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2538302.105976504,181.08980389836634,2463361.670600008,175.74333677988008
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2647303.3676273236,188.86626874490506,2489194.210920924,177.5863048213503
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2666137.85571705,190.20997552695596,2928418.9387661098,208.92186556706332
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2869008.7196759507,204.68336893608134,3415182.7075664843,243.64899880677612
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2769411.659335917,197.57782697424625,3360976.558068076,239.78177553195798
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio', 'title_word_count']",4151751.126541807,296.19791732829964,4204046.185259031,299.9287978667738
text features,7,50,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio']",4037772.589537569,288.06635928163456,3831529.4491645563,273.3523779326084
text features,7,50,0.5,0.05,50,['title_capitals_ratio'],4224265.887279419,301.3713298117043,4826381.263256547,344.32797989017945
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2434608.693095678,173.69201631432415,2583599.9369691405,184.32148200010363
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2459479.8985692263,175.4663999510537,2838052.058767367,202.4748313313241
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2578239.608118737,183.93906065708669,2668958.77305885,190.41122791808672
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2660329.0445822976,189.79555816237266,2545086.899799666,181.57385068697923
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2978142.0996155995,212.46925948295694,3433655.2667900533,244.96688453811626
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count']",3122601.368084725,222.77540095318648,2994118.203532116,213.6090408819047
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count']",4210042.184370034,300.3565697622585,3858107.7606932237,275.24855144613286
text features,7,50,0.5,0.05,100,"['title_sentiment', 'title_capitals_ratio']",3896539.929794927,277.9904133977223,4331848.787204923,309.04660463594837
text features,7,50,0.5,0.05,100,['title_capitals_ratio'],4367826.271320424,311.6133422704846,4487260.867807267,320.1341513599773
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",1911385.8894776027,136.36379022206415,2792921.041382964,199.25505419422433
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",1839339.6373976446,131.2238024995418,2818022.787811473,201.04588528857764
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2144842.253835752,153.019241573147,2740456.5567834117,195.51208632393343
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2242296.775077378,159.97192860716964,2360923.1446468714,168.4350764538876
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2187164.893206796,156.03866091102566,3402870.1761235246,242.77058724999242
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2241084.5296177357,159.88544351461647,2562360.8135549473,182.8062215884318
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count']",4084949.755619214,291.43211457691257,4287294.259456672,305.86795593463023
text features,7,50,0.5,0.1,5,"['title_sentiment', 'title_non_letter_ratio']",3977974.9533384154,283.8002231950773,4216247.406108322,300.79926820429444
text features,7,50,0.5,0.1,5,['title_sentiment'],4648737.652421003,331.6543715855326,4405084.882455741,314.27147920703516
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",2100518.2167128697,149.85703673879425,2101872.370553983,149.95364598517122
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2022888.7785312145,144.31872839324444,2348091.4592248118,167.51962695270524
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2144565.544054847,152.99950029812584,2662616.1695879945,189.95872826643455
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2259898.976814455,161.22772052147388,2303122.091737456,164.31138238617208
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2252908.1975263096,160.72897813481856,3263582.810999427,232.83342430297623
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",2431686.1780480775,173.48351564940572,2538327.917472951,181.09164536507708
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3608443.5955937924,257.43678877538804,3729969.9371912815,266.1068290028923
text features,7,50,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio']",3810241.7475701706,271.8336518132479,3934613.8751574317,280.7067186330602
text features,7,50,0.5,0.1,10,['title_capitals_ratio'],4327952.642784493,308.76864243933113,4138540.7823374076,295.25545321586327
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",2100655.2104754383,149.8668102695101,2069003.0177006237,147.60865141243448
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2054632.9323448774,146.58344801645268,2387176.1152256182,170.3080392043266
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2120532.679277118,151.28492630810797,2661344.6585219693,189.86801499433864
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2185251.442909267,155.90214983997038,2464844.2719005607,175.84910983902242
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2317938.447450759,165.36842399847387,2893765.9928014535,206.44962431001795
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",2317683.202716743,165.35021410189768,3232964.9231099575,230.64905574391804
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3594342.1505128434,256.4307509525536,3725650.8013674505,265.7986893777837
text features,7,50,0.5,0.1,20,"['title_sentiment', 'title_capitals_ratio']",3819741.224280993,272.51137192018456,3955502.759356552,282.19699196749417
text features,7,50,0.5,0.1,20,['title_capitals_ratio'],4119822.882487143,293.92006417557025,4744021.388246362,338.4521885178398
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",2123269.8298554188,151.48020253637793,2207130.7786628706,157.4630848491317
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2059994.5423554478,146.96596076113647,2208452.5726394234,157.5573854493023
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2084162.144742639,148.6901473213909,2817624.6319422587,201.01747969883036
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2324270.564606665,165.8201755261288,2366039.6371208904,168.8001018055138
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2397434.450517821,171.0398984743539,3045325.915821058,217.26234698548254
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2289460.944672825,163.3367566955831,2508473.7860443597,178.96176539798
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count']",3768467.327964817,268.8533440569372,5185713.233671206,369.96376055773345
text features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio']",3932720.2221572883,280.5716199583831,4447277.662305888,317.2816339916055
text features,7,50,0.5,0.1,30,['title_non_letter_ratio'],4430812.831489761,316.1069854039957,4910157.803075298,350.3048402218715
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",1941891.9921812762,138.54018370308614,2701895.327312239,192.76101683280675
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2086205.7122609708,148.8359413308102,2204487.874569656,157.27453243733027
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2112474.530232296,150.71003468000947,2655471.029045892,189.44897330206328
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2269523.8266281057,161.9143851076953,2394871.5081296572,170.85705076155304
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2332500.228794459,166.40730353993297,3137705.4510129495,223.85296985607505
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2233855.3151616477,159.36969047438149,2705468.4283284447,193.01593217988471
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count']",4134370.810316481,294.95795536730014,3974085.0723541714,283.52270785008903
text features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio']",3925527.519376797,280.0584717665459,4360946.261817211,311.122502520235
text features,7,50,0.5,0.1,50,['title_sentiment'],4524634.282395691,322.8004787064719,4665385.286727829,332.8420619021803
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'category_id']",2120098.232428539,151.2539316150696,2241014.573715383,159.88045265848126
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",1944810.4574050577,138.7483954418758,2561339.3345371294,182.73334632485012
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",2027270.8918229663,144.63136101281927,3192366.2427762067,227.75262862326096
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2253182.308721335,160.74853401921726,2669277.6846182817,190.43397998988402
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",2381668.422631702,169.91510450620046,2722299.6914292877,194.2167231050929
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",2372578.314136288,169.26658991017445,3163957.959677357,225.72589965221087
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3575447.1822700975,255.0827293416948,3721606.5792417172,265.510162889961
text features,7,50,0.5,0.1,100,"['title_sentiment', 'title_capitals_ratio']",3766953.1199700916,268.74531608493953,4121457.7434789375,294.0366998808742
text features,7,50,0.5,0.1,100,['title_capitals_ratio'],4136745.126942027,295.1273459733672,4813557.9386608265,343.4131268744976
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4173705.4978477517,297.7642055904984,3874518.8853215235,276.4193684791776
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count']",4058416.495777925,289.53915518089343,4074114.3888833374,290.65908821699
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count']",4071855.5435728463,290.4979356680675,4317224.99427111,308.00330100853563
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4268491.256025549,304.52649535906477,3839420.0505825086,273.9153162290597
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",4242527.361314132,302.67415611597073,4765291.873448439,339.9696863700449
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",4341306.948957376,309.7213772144204,4292711.91431796,306.2544670808448
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",4352596.082861066,310.5267766347605,4801577.35591553,342.55839749660925
text features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_ratio']",4900917.783505429,349.64563053678904,5027070.921478231,358.64575978179465
text features,7,50,0.75,0.01,5,['title_sentiment'],4931570.225085198,351.83246425591847,5033931.118137133,359.13518602650356
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4048295.362465826,288.81708429642237,4294079.282507913,306.35201907703646
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",4266104.9010109035,304.3562458995475,3306499.126095797,235.89519818187873
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",4121435.906366748,294.03514195821606,4308658.967732675,307.3921759330843
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio']",4147077.6809063256,295.86450021783577,4472007.926972627,319.0459625040823
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio']",4214130.293481832,300.64822727443067,4714614.039645618,336.35418332817346
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_ratio']",4406244.730196443,314.354226094973,4285020.160611739,305.7057151545022
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_non_letter_ratio']",4413736.843197434,314.88873507676027,4920186.136196266,351.0202904726622
text features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity']",5023369.508024455,358.38169025480147,4753277.386213474,339.1125381479336
text features,7,50,0.75,0.01,10,['title_sentiment'],4971191.859448953,354.65918609496634,4698131.375788851,335.1782624799352
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4090724.8003729684,291.8441229503443,4083519.215304355,291.33005569886313
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count']",3998543.3311514254,285.2676306781723,4923502.772411894,351.25690888009143
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count']",4197035.310688087,299.42862182460016,3939520.2538421284,281.0567538600613
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4252773.158024981,303.4051208473877,4015600.6198314847,286.4845469210564
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4380562.413976689,312.52197547478846,3976613.7302502403,283.7031096081961
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",4256681.144236083,303.6839278715555,4004068.880351516,285.66183931816005
text features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio']",4564292.989181433,325.6298453991847,4441640.114111156,316.87943501984086
text features,7,50,0.75,0.01,20,"['title_sentiment_polarity', 'title_capitals_ratio']",4910639.561834758,350.3392102832883,4691032.766720303,334.6718272052894
text features,7,50,0.75,0.01,20,['title_capitals_ratio'],4881193.946028587,348.23847500065546,4835170.807636225,344.9550513740364
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4063880.7267843485,289.92898920383294,4177127.2117725927,298.00832054521044
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4053129.012449128,289.16193084779565,4228616.770886995,301.68173441540586
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4231394.690457022,301.87991922130317,4185933.6074213088,298.63659424727393
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",4328591.944320627,308.814252057484,4043900.851344724,288.50356717989166
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",4391591.838770864,313.3088464971093,3911828.0991202476,279.08111555589676
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",4296693.706737688,306.5385396531185,4250513.40922679,303.24390384104305
text features,7,50,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio']",4488124.856024524,320.1957907749489,4666923.143945341,332.9517770780403
text features,7,50,0.75,0.01,30,"['title_sentiment_polarity', 'title_capitals_ratio']",4925590.6221373,351.40586211006854,4644747.965082854,331.36973576697494
text features,7,50,0.75,0.01,30,['title_capitals_ratio'],4975452.136289036,354.96312655016555,4489374.427082865,320.2849387835248
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count']",4048951.315613858,288.8638818886648,4362968.03443522,311.26674161851264
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count']",4252634.899788478,303.3952571054491,3115194.730443801,222.24699003047434
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4184493.2917276123,298.53383796546285,3851620.797852438,274.7857527800608
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4212737.176789029,300.5488383056734,4127266.965652688,294.4511465701669
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",4432373.629315239,316.2183372290898,3956926.5774104577,282.29857126003054
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",4342644.774512398,309.81682155370476,3719551.2041869145,265.36352649678486
text features,7,50,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio']",4375892.561377067,312.18881470188103,5092816.040798932,363.33620649301474
text features,7,50,0.75,0.01,50,"['title_sentiment_polarity', 'title_capitals_ratio']",4799298.797533873,342.39583856025035,4977870.655487622,355.1356706954685
text features,7,50,0.75,0.01,50,['title_capitals_ratio'],4894101.205388473,349.15931616485085,4944539.328825658,352.757717576856
